 70            5             10 
 70            11            10 
 71            5             10 
 71            11            10 
 72            5             10 
 72            10            10 
 72            11            10 
 73            4             11 
 73            5             10 
 73            9             10 
 73            10            16 
 73            11            10 
 74            5             10 
 74            8             10 
 74            9             16 
 74            10            16 
 74            11            10 
 75            5             10 
 75            8             10 
 75            10            11 
 75            11            10 
 76            5             10 
 76            8             10 
 76            11            10 
 77            5             10 
 77            8             10 
 77            11            10 
 78            5             10 
 78            11            10 
 79            4             11 
 79            5             10 
 79            11            10 
 80            5             10 
 80            11            10 
 81            5             10 
 81            8             10 
 81            9             10 
 81            10            10 
 81            11            10 
 82            5             10 
 82            11            10 
 83            4             10 
 83            5             10 
 83            10            11 
 83            11            10 
 84            5             10 
 84            11            10 
 85            10            10 
 85            11            10 
 86            9             10 
 86            10            10 
 86            11            10 
 87            8             10 
 87            9             10 
 87            10            10 
 87            11            10 
 88            1             9 
 88            6            3l
 88            7            2l
 88            8            2l
 88            9            2l
 88            10           2l
 88            11           2l
 88            12           2l
 89            3             16 
 89            6             1 
 89            7             0 
 89            8             0 
 89            9             0 
 89            10            0 
 89            11            0 
 89            12            0 
 90            2             16 
 90            4             16 
 90            6             1 
 90            7             0 
 90            8             0 
 90            9             0 
 90            10            0 
 90            11            0 
 90            12            0 
 91            3             16 
 91            5             4 
 91            6             1 
 91            7             0 
 91            8             0 
 91            9             0 
 91            10            0 
 91            11            0 
 91            12            0 
 92            2             16 
 92            4             16 
 92            6             1 
 92            7             0 
 92            8             0 
 92            9             0 
 92            10            0 
 92            11            0 
 92            12            0 
 93            3             16 
 93            6             1 
 93            7             0 
 93            8             0 
 93            9             0 
 93            10            0 
 93            11            0 
 93            12            0 
 94            2             16 
 94            4             16 
 94            6             1 
 94            7             0 
 94            8             0 
 94            9             0 
 94            10            0 
 94            11            0 
 94            12            0 
 95            3             16 
 95            5             4 
 95            6             1 
 95            7             0 
 95            8             0 
 95            9             0 
 95            10            0 
 95            11            0 
 95            12            0 
 96            6            3r
 96            7            2r
 96            8            2r
 96            9            2r
 96            10           2r
 96            11           2r
 96            12           2r
 97            10            10 
 98            10            10 
 100           7             10 
 101           7             10 
 102           11           3l
 102           12           2l
 103           11            1 
 103           12            0 
 104           10            4 
 104           11            1 
 104           12            0 
 105           2             15 
 105           3             15 
 105           7             10 
 105           8             10 
 105           11            1 
 105           12            0 
 106           1             16 
 106           2             16 
 106           3             14 
 106           8             10 
 106           11            1 
 106           12            0 
 107           1             16 
 107           2             16 
 107           3             14 
 107           6             16 
 107           7             13 
 107           8             10 
 107           11            1 
 107           12            0 
 108           2             12 
 108           3             14 
 108           8             10 
 108           11            1 
 108           12            0 
 109           3             14 
 109           7             10 
 109           8             10 
 109           11            1 
 109           12            0 
 110           3             14 
 110           11            1 
 110           12            0 
 111           2             13 
 111           3             14 
 111           7             10 
 111           8             10 
 111           10            4 
 111           11            1 
 111           12            0 
 112           1             16 
 112           2             16 
 112           3             14 
 112           8             10 
 112           11            1 
 112           12            0 
 113           1             16 
 113           2             16 
 113           3             14 
 113           6             16 
 113           7             13 
 113           8             10 
 113           11            1 
 113           12            0 
 114           2             15 
 114           3             15 
 114           8             10 
 114           11            1 
 114           12            0 
 115           7             10 
 115           8             10 
 115           11            1 
 115           12            0 
 116           11            1 
 116           12            0 
 117           2             17 
 117           4             10 
 117           6             8 
 117           11            1 
 117           12            0 
 118           2             17 
 118           4             10 
 118           8             7 
 118           9             7 
 118           10            7 
 118           11            1 
 118           12            0 
 119           2             17 
 119           4             10 
 119           11            1 
 119           12            0 
 120           2             17 
 120           4             10 
 120           11            1 
 120           12            0 
 121           2             17 
 121           4             10 
 121           7             5 
 121           11            1 
 121           12            0 
 122           2             17 
 122           4             10 
 122           9             6 
 122           10            6 
 122           11            1 
 122           12            0 
 123           2             17 
 123           4             10 
 123           11            1 
 123           12            0 
 124           8             10 
 124           11            1 
 124           12            0 
 125           8             10 
 125           11            1 
 125           12            0 
 126           1             9 
 126           11            1 
 126           12            0 
 127           6             10 
 127           11            1 
 127           12            0 
 128           6             10 
 128           10            4 
 128           11            1 
 128           12            0 
 129           11            1 
 129           12            0 
 130           1             5 
 130           11            1 
 130           12            0 
 131           3             6 
 131           4             6 
 131           5             6 
 131           6             6 
 131           7             6 
 131           8             6 
 131           9             6 
 131           10            6 
 131           11            1 
 131           12            0 
 132           11            1 
 132           12            0 
 133           11            1 
 133           12            0 
 134           5             8 
 134           11            1 
 134           12            0 
 135           7             7 
 135           8             7 
 135           9             7 
 135           10            7 
 135           11            1 
 135           12            0 
 136           11            1 
 136           12            0 
 137           8             16 
 137           11            1 
 137           12            0 
 138           9             16 
 138           11            1 
 138           12            0 
 139           8             16 
 139           11            1 
 139           12            0 
 140           7             16 
 140           10            4 
 140           11            1 
 140           12            0 
 141           8             16 
 141           11            1 
 141           12            0 
 142           9             16 
 142           11            1 
 142           12            0 
 143           8             16 
 143           11            1 
 143           12            0 
 144           2             8 
 144           11            1 
 144           12            0 
 145           4             7 
 145           5             7 
 145           6             7 
 145           7             7 
 145           8             7 
 145           9             7 
 145           10            7 
 145           11            1 
 145           12            0 
 146           11            1 
 146           12            0 
 147           11           3r
 147           12           2r
 150           9             10 
 151           9             10 
 152           9             10 
 154           7             10 
 155           7             10 
 156           7             10 
 158           5             10 
 159           5             10 
 159           8             17 
 159           9             17 
 159           10            10 
 160           5             10 
 160           8             17 
 160           9             17 
 160           10            10 
 161           8             16 
 161           9             16 
 161           10            10 
 162           3             10 
 162           8             17 
 162           9             17 
 162           10            10 
 163           3             10 
 163           8             17 
 163           9             17 
 163           10            10 
 164           0             24 
 164           1             23 
 164           2             23 
 164           3             10 
 165           4             10 
 165           11            10 
 165           12            10 
 166           5             10 
 166           12            10 
 167           6             10 
 167           11            11 
 167           12            10 
 168           12            10 
 169           11            10 
 169           12            10 
 170           9             10 
 170           10            10 
 171           10            10 
 172           1             9 
 172           9             11 
 172           10            10 
 173           10            10 
 174           9             10 
 174           10            10 
 175           7             10 
 175           8             10 
 176           8             10 
 176           11           3l
 176           12           2l
 177           7             11 
 177           8             10 
 177           11            1 
 177           12            0 
 178           8             10 
 178           11            1 
 178           12            0 
 179           7             10 
 179           8             10 
 179           11            1 
 179           12            0 
 180           11            1 
 180           12            0 
 181           5            3l
 181           6            2l
 181           7            2l
 181           8            2l
 181           9            2l
 181           10           2l
 181           11            1 
 181           12            0 
 182           5             1 
 182           6             0 
 182           7             0 
 182           8             0 
 182           9             0 
 182           10            0 
 182           11            1 
 182           12            0 
 183           1             6 
 183           2             6 
 183           3             6 
 183           4             6 
 183           5             1 
 183           6             0 
 183           7             0 
 183           8             0 
 183           9             0 
 183           10            0 
 183           11            1 
 183           12            0 
 184           5             1 
 184           6             0 
 184           7             0 
 184           8             0 
 184           9             0 
 184           10            0 
 184           11            1 
 184           12            0 
 185           5            3r
 185           6            2r
 185           7            2r
 185           8            2r
 185           9            2r
 185           10           2r
 185           11            1 
 185           12            0 
 186           8            3l
 186           9            2l
 186           10           2l
 186           11            1 
 186           12            0 
 187           7             12 
 187           8             1 
 187           9             0 
 187           10            0 
 187           11            1 
 187           12            0 
 188           8             1 
 188           9             0 
 188           10            0 
 188           11            1 
 188           12            0 
 189           8            3r
 189           9            2r
 189           10           2r
 189           11            1 
 189           12            0 
 190           6            3l
 190           7            2l
 190           8            2l
 190           9            2l
 190           10           2l
 190           11            1 
 190           12            0 
 191           2             8 
 191           6             1 
 191           7             0 
 191           8             0 
 191           9             0 
 191           10            0 
 191           11            1 
 191           12            0 
 192           4             7 
 192           5             7 
 192           6             1 
 192           7             0 
 192           8             0 
 192           9             0 
 192           10            0 
 192           11            1 
 192           12            0 
 193           6            3r
 193           7            2r
 193           8            2r
 193           9            2r
 193           10           2r
 193           11            1 
 193           12            0 
 194           9            3l
 194           10           2l
 194           11            1 
 194           12            0 
 195           4             16 
 195           5             16 
 195           6             16 
 195           8             12 
 195           9             1 
 195           10            0 
 195           11            1 
 195           12            0 
 196           4             16 
 196           5             16 
 196           6             16 
 196           9            3r
 196           10           2r
 196           11            1 
 196           12            0 
 197           0             5 
 197           11            1 
 197           12            0 
 198           2             6 
 198           3             6 
 198           4             6 
 198           5             6 
 198           6             6 
 198           7             6 
 198           8             6 
 198           9             6 
 198           10            6 
 198           11            1 
 198           12            0 
 199           11           3r
 199           12           2r
